,SAG Power,SAG Specific Energy,SAG Fresh Feed,SAG Feed F80,SAG Feed F80 Mixed,SAG Feed F80 diff,R/F ratio,SAG Feed Density,SAG Feed Water,SAG Total Feed Rate,SAG Main Bearing Pressure,SAG Microphone Sensor,SAG Charge Softsensor,SAG Screen Motor Currency,SAG Recycling load,Crusher Feed F80,Crusher Power,Crusher Feed Rate,Crusher Wasted,Crusher Product P80,Crusher Specific Energy
2331,12415.0,8.959034516998711,1384.7520000000002,56.613806000000004,48.80249272038604,7.811313279613962,0.19866517614706447,0.6416428925440065,926.0273,1659.854,6728.0805,106.1146,35.74107,33.437,275.10199999999986,35.07745,182.8391,205.8646,0.8133059,17.29482,0.2566691893603854
2332,12564.0,8.93241819414999,1405.5620000000001,56.43283099999999,48.363731521710896,8.069099478289097,0.20847390581134087,0.6325251269530028,985.8182,1698.585,6719.938,105.5976,32.54477,33.855979999999995,293.0229999999999,35.52747,210.2779,225.7271,0.8093385000000001,17.72727,0.35564139175136694
2333,12638.0,8.883833924745394,1421.5839999999998,56.9743844,48.57967039715078,8.39471400284922,0.2141139742709542,0.6318933974953669,1004.453,1725.965,6747.018,105.4478,31.65708,33.79132,304.3810000000001,35.29672,213.4621,230.4155,0.8133059,17.76763,0.3622243295264424
2334,12789.0,9.528421727096287,1341.195,54.4867084,45.13536737073162,9.351341029268376,0.257433855628749,0.6191776235114087,1036.252,1686.464,6776.329,104.4651,24.8073,34.04842,345.269,36.04132,230.2458,238.7757,0.8133059,18.16149,0.4198325038938217
2335,12109.0,9.157687836966081,1321.277,59.97384499999999,52.64220240620247,7.331642593797518,0.1736115893941998,0.6338499307867462,894.7585,1550.6660000000002,6691.553,106.6065,56.48095,32.92143,229.38900000000012,36.20163,182.6944,182.1141,0.8133059,17.7437,0.28934827122117396
2336,12469.0,8.684109173648057,1434.8410000000001,59.0942938,50.592909478506684,8.501384321493319,0.20283850266336126,0.629179903071964,1016.184,1725.882,6733.1939999999995,105.7905,30.046159999999997,33.59742,291.04099999999994,35.2213,188.78099999999998,216.1658,0.8133059,17.18221,0.2719255312357458
2337,12609.0,8.761336442545812,1438.164,56.02051279999999,47.84053169114816,8.179981108851834,0.21455202605544285,0.6226997123793797,1057.359,1746.725,6749.9005,105.0147,28.006809999999998,33.55532,308.5609999999999,35.849140000000006,210.1222,227.4896,0.8133059,17.89465,0.35220159514984417
2338,12971.0,9.490778849706775,1365.695,56.8416694,47.99748114388674,8.844188256113263,0.22745122446812788,0.6127432542732957,1058.445,1676.3239999999998,6833.4985,104.119,10.9229,32.90831,310.6289999999999,36.67085,175.6942,191.7547,0.8133059,17.95778,0.23829507177659787
2339,13239.0,11.078077055351892,1194.063,56.235422199999995,47.3907679900558,8.844654209944196,0.22738582470104166,0.6119621859967932,928.304,1465.576,6883.24,103.3008,11.25539,33.13297,271.5129999999999,36.8014,174.6139,197.6561,0.8133059,17.3383,0.22571476417879335
2340,13075.0,10.63083323779812,1228.913,56.777255,47.38669604385745,9.390558956142549,0.24175999440155657,0.6148832353854652,954.7814,1526.015,6837.2645,104.6326,17.07293,33.8227,297.1020000000001,36.11796,196.6162,227.4291,0.8133059,17.93477,0.29290974637810197
2341,12737.0,9.379759102865846,1356.924,57.43008579999999,49.12576435607712,8.304321443922873,0.20980688675268475,0.6128858593348073,1035.886,1641.616,6744.366999999999,105.5164,22.80688,33.57327,284.692,35.693220000000004,200.4871,220.1728,0.8113222,17.8493,0.3201444501773153
2342,13134.0,9.568896932182792,1371.5720000000001,58.37336559999999,49.858663148959586,8.514702451040407,0.2094961110317212,0.6083625551277924,1066.935,1658.911,6846.2915,103.7772,14.828710000000001,32.7837,287.33899999999994,35.272659999999995,168.4889,185.1917,0.8133059,17.72964,0.20783274844390975
2343,13262.0,11.108347007271268,1192.877,58.51966960000001,50.20455418067144,8.31511541932857,0.20447959010023675,0.5972995235142861,967.6906,1436.796,6929.657999999999,102.7442,14.83335,33.27407,243.9190000000001,35.82881,161.2396,218.0513,50.31388,17.8549,0.14326720363510786
2344,13203.0,11.612944083186079,1135.921,60.282328,51.23468079112544,9.047647208874558,0.21954783827396437,0.596938044069679,934.3831,1385.31,6916.507,103.0491,18.90829,32.936240000000005,249.3889999999999,36.545970000000004,175.4726,200.6426,42.52003,19.07196,0.22663482231589904
2345,13235.0,12.425351660453208,1064.161,59.76708899999999,47.498354944356166,12.268734055643826,0.29004257814372053,0.5684029262867715,1041.3980000000001,1372.8129999999999,6935.591,103.6625,24.93686,33.4896,308.6519999999998,36.74364,223.9377,226.705,0.8133059,17.46732,0.4143609536622483
2346,13084.0,12.554549536928645,1041.172,58.5198982,48.02497770526542,10.494920494734579,0.2565464687870975,0.5633387444722417,1013.0889999999999,1308.281,6835.708,104.2191,29.490270000000002,33.11407,267.1089999999999,36.38626,193.0291,207.3513,0.8133059,17.611439999999998,0.30397253356984016
2347,12570.0,10.206335235484595,1230.588,57.95131919999999,49.17209409324127,8.779225106758723,0.21709540479835654,0.5982493610055829,1004.8,1497.743,6708.933,106.2687,42.53733,32.89425,267.155,36.4021,186.97,194.8125,0.8133059,17.51184,0.29243503368623674
2348,12587.0,9.70405971539281,1296.086,58.806461000000006,50.22325883507808,8.583202164921929,0.20532973892164563,0.6120282808198849,989.3034,1562.211,6718.3595,106.1537,35.33478,32.72722,266.125,36.109970000000004,179.2062,189.9337,0.8133059,17.00442,0.259070401934991
2349,12751.0,9.735973471362067,1308.6789999999999,58.950453599999996,50.056610257560166,8.89384334243983,0.21302244477064297,0.6116123578709226,1007.071,1587.457,6738.706499999999,105.3352,27.92383,32.8913,278.77800000000025,36.25697,182.1836,193.5212,0.8133059,17.199720000000003,0.2696531439449529
2350,12861.0,10.64157238106113,1207.562,58.6856332,49.32899500113386,9.356638198866136,0.2255834483032755,0.6089241324608139,949.4957,1479.9679999999998,6766.923500000001,105.6641,33.31749,32.85414,272.40599999999995,36.16285,181.5757,188.4658,0.8133059,17.20813,0.2736607915070003
2351,12573.0,10.29289689420248,1220.522,59.9492578,50.755628714213096,9.193629085786903,0.2145196891166239,0.6133444840381264,933.4798,1482.348,6724.925,106.42399999999999,37.306979999999996,32.82999,261.826,36.10566,178.4555,189.5082,0.8133059,17.09245,0.25569078277351587
2352,12466.0,9.835387829555712,1266.464,60.5237296,51.69128760829712,8.832441991702886,0.20563158526416855,0.6119526773493237,967.2206,1526.889,6712.657499999999,106.432,37.695190000000004,32.781279999999995,260.42499999999995,36.68504,173.7643,183.821,0.8133059,17.57098,0.23808106799549558
2353,12616.0,9.99978599062956,1260.627,59.80242039999999,50.89632156018139,8.906098839818597,0.20891191446795931,0.6098236058169025,974.075,1523.987,6745.2505,106.3661,32.974909999999994,32.77257,263.3600000000001,37.43655,174.9105,184.1394,0.8133059,17.17154,0.2438940281113114
2354,12764.0,10.024881561255137,1272.232,58.43757679999999,50.33833808022435,8.099238719775641,0.19778782486213212,0.6102441098178619,972.2744,1523.864,6782.8305,106.1875,28.341820000000002,32.72375,251.63200000000006,37.22125,171.5139,179.57,0.8113222,17.48845,0.23118505318260293
2355,13046.0,11.473741700973852,1136.031,59.58344699999999,50.321409812394194,9.262037187605799,0.222387417244776,0.6090208608294774,890.4982,1388.67,6793.919,105.6837,33.09253,32.19874,252.63900000000012,36.74751,169.6498,164.5754,0.8133059,17.93524,0.24092179025540875
2356,12850.0,11.613268226730762,1105.493,61.20193499999999,52.204287372235726,8.997647627764266,0.2109900288830414,0.6101431424804907,854.4015,1338.741,6760.548000000001,106.3069,34.007059999999996,32.66444,233.24800000000005,37.0514,169.2122,176.9873,0.8133059,18.55704,0.22155374990182908
2357,12472.0,10.681685431558249,1166.606,62.2799364,52.99583721222966,9.284099187770337,0.21092811111892118,0.6190269425241663,868.4153,1412.6760000000002,6699.7165,106.9758,44.64678,32.57216,246.07000000000016,37.255959999999995,169.8109,178.8103,0.8133059,18.264470000000003,0.22264321462466088
2358,12449.0,9.624907705570138,1292.415,61.868761199999994,53.50174024278764,8.367020957212354,0.19263394497897346,0.6227812293951278,932.6131,1541.378,6720.464,106.345,41.65318,32.718509999999995,248.96299999999997,36.72116,171.5468,184.0531,0.8133059,18.43394,0.22573268257910348
2359,12671.0,9.933411414603706,1274.594,60.76061,51.1356787384218,9.624931261578197,0.2232765884666019,0.6213432327576845,949.1905,1559.181,6735.9925,105.7273,38.60987,33.03387,284.587,36.61728,178.4665,195.2916,0.8133059,17.65295,0.24817503671432872
2360,12644.0,10.170887644028586,1242.156,59.108162199999995,49.72919751687001,9.378964683129986,0.2252454603125535,0.6249111307478312,912.5139,1521.9460000000001,6724.23,106.9322,50.962309999999995,32.9608,279.7900000000002,36.30085,179.5688,195.6348,0.8133059,17.4693,0.2533741440684378
2361,12614.0,9.364214802348553,1346.043,59.3979254,51.28256504162066,8.115360358379341,0.1937605262239022,0.6245964240429818,964.773,1606.8529999999998,6711.395,106.1244,47.59698,33.06369,260.80999999999995,35.934870000000004,177.9684,193.9467,0.8133059,17.514470000000003,0.24732774520009881
2362,12611.0,10.386638949195985,1213.156,60.0343478,50.35890508295009,9.675442717049911,0.2278297267622631,0.621189138342882,907.3503,1489.549,6727.071,106.0389,53.69465,33.28226,276.39300000000003,35.92235,178.1369,197.7385,0.8133059,17.56648,0.24343716575173777
2363,12430.0,9.081457679895786,1367.723,59.99546039999999,51.360965730852804,8.634494669147188,0.2035682663814237,0.6216972470654261,1000.681,1646.148,6700.117,106.2763,60.964169999999996,33.64382,278.42499999999995,36.22786,185.637,211.5418,0.8133059,17.57974,0.26300712199669285
2364,12429.0,8.768210668448198,1416.507,56.5956196,48.384032702283285,8.211586897716714,0.21148148226588365,0.6229343477976783,1037.748,1716.0720000000001,6705.356,106.0264,59.816680000000005,33.96915,299.56500000000005,35.69249,206.6816,224.6668,0.8133059,17.76675,0.3413125570845359
2365,12464.0,8.528259438629238,1460.494,57.929653,49.552712967229574,8.376940032770428,0.207626323695955,0.6208285241704216,1076.2,1763.731,6686.335,106.2452,54.631930000000004,34.17796,303.2370000000001,35.16522,221.7185,235.2438,0.8133059,17.58342,0.3898870023354495
2366,12529.0,8.515517421841974,1470.3139999999999,57.61045119999999,48.72340780768406,8.887043392315931,0.2214887432208361,0.6213425498275367,1093.498,1795.9720000000002,6718.380499999999,104.8142,47.26416,34.52126,325.65800000000036,35.1015,247.7382,246.3117,0.8133059,17.486320000000003,0.4780049019189913
2367,12664.0,8.640475963047363,1464.66,60.572319799999995,50.7889801155374,9.783339684462597,0.22532533147624695,0.6206610941460867,1095.885,1794.685,6743.6935,105.3361,40.34296,34.30058,330.02499999999986,34.58055,250.3749,242.9146,0.8133059,17.153589999999998,0.49554411303396334
2368,12866.0,9.303765110663896,1381.881,62.084940599999996,51.87882528764487,10.206115312355124,0.22763971716812093,0.6187343397244885,1044.358,1696.4520000000002,6797.581,104.3372,25.13374,33.6835,314.57100000000014,34.72957,195.6805,208.0317,0.8133059,17.250429999999998,0.31572351713705166
2369,13030.0,10.629454602113329,1224.839,62.960935799999994,52.3916912755745,10.569244524425493,0.23367642604456595,0.6166857835021947,938.2285,1511.055,6882.588,104.0168,18.186120000000003,33.19911,286.2160000000001,35.29833,167.7125,182.9809,0.8133059,17.73068,0.20610074603414896
2370,13129.0,12.65961929538501,1036.077,65.1058134,53.66753930420982,11.438274095790185,0.2424144151448204,0.619328230052462,790.2037,1287.237,6888.458500000001,103.5038,18.52769,33.038070000000005,251.16000000000008,35.88456,165.7386,173.7926,0.8133059,17.921020000000002,0.20563936554260648
2371,13161.0,13.776351026574195,954.3328,64.333628,53.107056812743735,11.226571187256269,0.2392092150662745,0.6220473124319991,717.5525,1182.618,6877.538,104.8771,18.739420000000003,32.57058,228.28519999999992,36.89297,155.4022,153.5026,0.8133059,17.40161,0.16548384196749757
2372,13101.0,13.365654664578791,979.1989,65.5697952,54.531822754941984,11.037972445058017,0.2301147397122281,0.6219649231006278,731.1208,1204.527,6884.8605,106.0755,17.54269,32.12084,225.32810000000006,36.85014,145.322,135.224,0.8113222,17.60254,0.11330828846950249
2373,13115.0,14.00988415219851,935.1248,65.34071259999999,54.42940061953287,10.911311980467119,0.23022509936641605,0.6188554304817664,707.5242,1150.414,6879.663500000001,105.3422,18.43136,32.37154,215.28919999999994,36.99266,149.4072,142.2274,0.8133059,17.94661,0.13645190729774986
2374,13139.0,14.70679756488833,892.3964,63.20797619999999,52.370242632090125,10.837733567909865,0.2394021311605471,0.6094400452270528,707.805,1106.038,6871.415,105.2311,20.236079999999998,32.375840000000004,213.64160000000004,37.63228,151.3371,143.8044,0.8133059,17.93798,0.1483758494176812
2375,12819.0,14.679954321396524,872.2316,62.39723359999999,50.98672860662914,11.41050499337085,0.2531029602688095,0.6022634056307371,720.8179,1092.996,6750.3635,106.2815,38.64999,32.71273,220.76440000000014,36.88503,152.401,160.74200000000002,0.8133059,17.314770000000003,0.139359968147715
2376,12386.0,10.914862136637575,1133.7830000000001,63.1359164,55.83843965435045,7.297476745649547,0.1617611130172174,0.6384758808045217,744.8295,1317.185,6652.016,107.7159,78.18047,32.36188,183.40199999999982,35.415859999999995,152.4834,146.5319,0.8133059,18.023239999999998,0.15343689667574084
2377,12683.0,11.14107519325369,1137.4,63.8036824,54.01576028661052,9.787922113389477,0.21912519781958828,0.620125310988841,848.4199,1386.6329999999998,6708.280500000001,106.9618,50.70087,32.620979999999996,249.23299999999972,35.903259999999996,160.4743,164.1063,0.8113222,19.13551,0.185698538081719
2378,12770.0,11.29233076536712,1129.856,61.21387299999999,52.42163612969529,8.792236870304706,0.2112171816585476,0.6205221323782,835.9014,1368.501,6731.468499999999,106.0056,42.54208,32.623909999999995,238.64499999999998,37.32278,156.6729,162.3805,0.8133059,19.58735,0.16426171861769115
2379,12861.0,11.535770665901262,1113.88,62.467236,53.281214091916546,9.186021908083454,0.2156480051711135,0.621866124676331,822.3698,1354.086,6756.9710000000005,106.2452,40.25455,32.41899,240.2059999999999,37.18655,156.6967,161.4997,0.8093385000000001,19.86994,0.16530495103086876
2380,12970.0,12.862520776392463,1007.3560000000001,61.092206999999995,51.585218176555266,9.506988823444729,0.2278141987539657,0.6201384269165365,756.6216,1236.846,6794.550499999999,106.6117,28.27265,31.905209999999997,229.4899999999999,37.071690000000004,146.0014,134.5297,0.8014038,19.360879999999998,0.11894325193618949
2381,12822.0,12.816048227203288,999.4644,61.588396,54.027959529184635,7.560436470815368,0.17850720846085166,0.6211502625216219,717.4059,1177.876,6744.3460000000005,106.6877,40.358990000000006,32.3644,178.41160000000002,36.999159999999996,149.2149,152.9144,0.7835506999999999,19.234720000000003,0.12565788441114767
2382,12844.0,10.157286097155342,1263.511,64.69507,56.08014390701782,8.61492609298218,0.19362791459670717,0.6363774803449892,860.7553,1508.162,6780.221,106.0838,38.09731,32.57457,244.65100000000007,36.91727,158.125,162.3418,0.7666895,20.2029,0.17324558431654694
2383,13110.0,13.02643541680122,1005.415,63.71496019999999,53.49318356739516,10.221776632604836,0.23448227846212755,0.6044275446104661,811.2917,1241.167,6894.539499999999,105.0065,20.464679999999998,31.9704,235.75199999999995,36.963029999999996,142.4985,132.7613,0.7567712,20.122,0.09414264548479118
2384,13150.0,14.00754468726319,937.7798,60.57031320000001,50.60963231985326,9.960680880146747,0.24967076492797152,0.6013128853142301,776.0128,1171.9160000000002,6906.2175,104.4364,24.22019,32.51368,234.13620000000014,37.20469,153.344,159.8235,0.7855344,20.67505,0.14606112367705623
2385,12855.0,13.847189930663871,927.3472,59.617203599999996,49.4908925898337,10.126311010166297,0.2561023530345485,0.5966817462234303,786.3585,1164.843,6772.5625,105.7984,38.102090000000004,32.90348,237.49580000000003,36.81864,159.2676,172.7858,0.7875181,20.07711,0.16938660468626465
2386,12337.0,10.325957768782914,1193.756,59.40485960000001,52.41633871320807,6.988520886791939,0.17283012608941842,0.5944446187585986,954.1893,1400.0729999999999,6661.842500000001,107.5193,77.82639,32.964690000000004,206.31699999999978,36.15097,159.0643,171.6998,0.7428855,18.969079999999998,0.16927393042973843
2387,12491.0,9.616302523596163,1297.94,57.799478,50.754667234226545,7.044810765773455,0.18703175801654937,0.5933734719351373,1054.807,1540.6960000000001,6696.119000000001,106.4585,65.57207,33.14148,242.75600000000009,36.89777,163.1257,185.6827,0.7002364999999999,20.13309,0.1783994954834241
2388,12706.0,9.154607384351573,1386.935,56.5834276,49.698329704081296,6.885097895918705,0.192157527209278,0.5924661313810027,1136.339,1653.445,6743.252,105.4179,42.96092,33.20394,266.51,37.23061,168.7746,198.2324,0.6714733,20.75294,0.19560172807270654
2389,12900.0,10.887242767790303,1183.873,53.980105399999985,45.70420512244236,8.275900277557625,0.2479531165927425,0.586155101082156,1042.106,1477.418,6822.1365,105.7481,27.224940000000004,33.03859,293.54499999999985,37.1419,165.2351,187.4065,0.6546121,20.60323,0.1880142897925098
