Time;FEEDER #1 P80;FEEDER #2 P80;FEEDER #3 P80;NEW FEED BELT SCALE;NEW FEED P80;PEBBLE PRODUCT F80;SAG MILL FEED DENSITY;SM. PROC WATER FLOW;SM Total Feed Rate (Tonnage);Motor 1 Torque Real;Mill Power;SM Main Bearing FE (RHS) Pressure;SM Main Bearing DE (RHS) Pressure;Mill Speed Actual;SAG Mill Motors;SAG % Critical Speed;SAG Microphone #1;SAG PMD % Sound;CV2 Camera Pebbles;SM Scrn/Disch PB Wtr Flow;SAG SCRN MOT CUR;PEB CRUSHER POWER;PEB CV #1 BELT SCALE;PEBBLE CRUSHER GAP;PEB CV #6 WEIGHTOMETER
20-03-2019 17:14;2.028158;2.854336;2.369562;1124.407;2.480189;23.67815;50;1245.279;1341.016;95.75333;13210;7557.134;6819.387;10.475;104;78.70887;104.2603;18.23547;40.83133;400;32.27499;176.8154;189.0308;14.12001;0.3570611
20-03-2019 17:15;2.035874;2.854883;2.367223;1108.812;2.483055;23.75968;50;1237.278;1362.291;95.55666;13170;7544.053;6821.631;10.495;104;78.74015;105.4406;17.83298;40.83133;400;32.16231;175.3017;192.5502;14.12001;0.3570611
20-03-2019 17:15;2.033916;2.843782;2.36549;1123.995;2.482739;23.88352;50;1240.986;1352.346;96.0425;13246;7525.361;6812.583;10.48;104;78.70886;104.4648;19.17263;40.83133;400;32.35548;180.1419;193.1205;14.12001;0.3570611
20-03-2019 17:15;2.029846;2.838318;2.367515;1119.707;2.473078;23.89716;50;1239.033;1355.672;96.24;13260;7581.086;6841.129;10.48333;104;78.80898;105.2979;18.63853;40.83133;400;32.46361;181.8753;190.6607;14.12001;0.3570611
20-03-2019 17:15;2.033545;2.849447;2.364689;1129.08;2.480783;23.75958;50;1248.086;1356.375;96.60667;13306.67;7583.611;6783.195;10.49;104;78.60876;104.5701;18.80215;40.83133;400;32.37332;175.9899;189.8243;14.12001;0.3570611
20-03-2019 17:15;2.035078;2.866941;2.358763;1126.513;2.482084;23.6818;50;1237.98;1372.156;96.17333;13246.67;7555.977;6811.671;10.475;104;78.6463;104.8951;19.11593;40.83133;400;32.23475;177.084;191.4567;14.12001;0.3570611
20-03-2019 17:15;2.038736;2.882118;2.354796;1132.631;2.496169;23.79292;50;1242.858;1343.374;95.92;13217.5;7533.147;6832.046;10.48667;104;78.72138;104.7974;19.56416;40.83133;400;32.2106;176.0281;194.6743;14.12001;0.3570611
20-03-2019 17:16;2.039463;2.880734;2.355331;1145.403;2.49373;23.87896;50;1245.197;1342.657;96.39;13270;7532.972;6841.831;10.48333;104;78.70886;104.6042;19.85516;40.83133;400;32.31926;181.0269;189.659;14.12001;0.3504489
20-03-2019 17:16;2.038974;2.897212;2.361833;1132.662;2.507102;24.01411;50;1236.21;1348.776;95.8;13190;7545.596;6774.779;10.49333;104;78.73389;105.2827;20.27489;40.83133;400;32.40552;182.6459;189.487;14.12001;0.3504489
20-03-2019 17:16;2.041317;2.913698;2.369234;1129.32;2.518132;24.16742;50;1240.884;1352.598;95.8175;13210;7571.968;6821.631;10.4775;104;78.70887;104.2552;21.01145;40.83133;400;32.47883;186.453;190.2962;14.12001;0.3570611
20-03-2019 17:16;2.042874;2.906763;2.365401;1134.661;2.510342;24.26179;50;1248.636;1368.521;96.06;13223.33;7543.071;6824.437;10.49;104;78.68385;105.1809;20.45678;40.83133;400;32.528;182.6017;194.2941;14.12001;0.3504489
20-03-2019 17:16;2.040227;2.937143;2.359709;1145.457;2.524643;24.42722;50;1240.986;1365.637;96.11;13250;7548.122;6870.728;10.5;104;78.75892;104.0673;20.05107;40.83133;400;32.55389;182.0157;195.2992;14.12001;0.3570611
20-03-2019 17:16;2.041616;2.954147;2.362999;1140.002;2.533136;24.65114;50;1244.831;1366.88;96.0775;13226.67;7530.727;6785.159;10.475;104;78.63379;105.653;20.30151;40.83133;400;32.47411;178.6709;199.6864;14.12001;0.3471428
20-03-2019 17:17;2.042157;2.939029;2.365177;1132.204;2.526435;24.73205;50;1240.904;1383.398;96.51;13297.5;7587.96;6813.109;10.48333;104;78.78394;104.6042;19.44034;40.83133;400;32.46186;184.1459;195.1471;14.12001;0.3504489
20-03-2019 17:17;2.038577;2.949771;2.364018;1131.792;2.529357;24.80198;50;1254.251;1361.41;96.17;13260;7575.896;6832.573;10.48333;104;78.70887;105.2501;19.9174;40.83133;400;32.4958;191.1101;196.8365;14.12001;0.3504489
20-03-2019 17:17;2.02611;2.980741;2.359159;1139.082;2.541492;24.84457;50;1262.531;1368.017;95.36333;13150;7558.782;6827.663;10.48667;104;78.79646;105.0263;21.34209;40.77216;400;32.56999;179.0799;197.4449;14.12001;0.3570611
20-03-2019 17:17;2.021077;2.973457;2.349414;1153.048;2.533868;24.75056;50;1248.086;1365.461;95.65334;13187.5;7531.989;6833.94;10.4825;104;78.72137;105.4383;19.61306;40.74257;400;32.62029;183.9811;196.8448;14.12001;0.3504489
20-03-2019 17:17;2.019768;2.97307;2.349999;1145.891;2.534467;24.6403;50;1242.471;1372.366;96.31;13273.33;7538.162;6777.164;10.49;104;78.73389;104.9694;19.95343;40.74257;400;32.67462;182.1836;197.1407;14.12001;0.3570611
20-03-2019 17:17;2.020266;3.004744;2.354188;1163.779;2.552952;24.60747;50;1253.315;1371.328;96.285;13236.67;7592.028;6842.251;10.48667;104;78.72137;105.4749;20.05498;40.74257;400;32.5378;187.4357;203.0421;14.12001;0.3504489
20-03-2019 17:18;2.016868;2.990288;2.363025;1163.836;2.542698;24.66281;50;1249.022;1370.039;95.73;13223.33;7589.783;6788.666;10.485;104;78.68384;104.4363;20.99278;40.74257;400;32.44865;188.1437;205.6201;14.12001;0.3438366
20-03-2019 17:18;2.010235;2.990332;2.35613;1158.816;2.537485;24.65789;50;1263.345;1368.856;95.7925;13202.5;7539.424;6848.038;10.48667;104;78.73389;104.9887;20.82967;40.74257;400;32.37157;186.8742;205.6011;14.12001;0.3570611
20-03-2019 17:18;2.002516;2.962308;2.364059;1162.325;2.517706;24.70251;50;1262.104;1392.05;95.85333;13210;7534.374;6801.291;10.47667;104;78.75892;104.418;20.89587;40.74257;400;32.43141;181.7395;196.1357;14.12001;0.3570611
20-03-2019 17:18;2.009412;2.948708;2.362123;1139.025;2.517869;24.74871;50;1259.785;1384.527;95.95;13220;7555.872;6842.953;10.475;104;78.70261;105.5138;21.46522;40.74257;400;32.41357;181.062;189.5135;14.12001;0.3471428
20-03-2019 17:18;2.007961;2.923276;2.361675;1144.701;2.505684;24.67709;50;1286.112;1382.685;96.61501;13312.5;7567.339;6809.111;10.4875;104;78.75892;104.5909;21.94532;40.74257;400;32.39747;186.7338;190.3036;14.12001;0.3570611
20-03-2019 17:18;2.007185;2.889236;2.352447;1131.09;2.485181;24.70845;50;1263.711;1392.676;95.82333;13190;7570.145;6817.844;10.48;104;78.70886;105.1118;21.62125;40.74257;400;32.25084;183.9094;191.3715;14.12001;0.3570611
20-03-2019 17:19;2.007435;2.89364;2.343413;1133.394;2.486475;24.67851;50;1268.493;1404.196;96.58;13313.33;7555.276;6836.36;10.48;104;78.72137;104.4396;20.78499;40.74257;400;32.25084;185.977;187.1099;14.12001;0.3570611
20-03-2019 17:19;2.006771;2.860312;2.343204;1121.111;2.470304;24.54989;50;1275.38;1400.069;96.33667;13240;7539.845;6875.918;10.486;104;78.6463;105.1575;19.50097;40.74257;400;32.29511;189.3889;191.2732;14.12001;0.3570611
20-03-2019 17:19;2.00526;2.834623;2.341696;1111.849;2.458502;24.50807;50;1265.604;1390.921;96.2725;13262.5;7567.444;6818.475;10.48667;104;78.72137;105.3956;19.72069;40.74257;400;32.29914;189.0043;196.8531;14.12001;0.3570611
20-03-2019 17:19;2.011378;2.81403;2.339664;1121.523;2.449032;24.49697;50;1279.825;1362.066;96.29;13280;7587.399;6791.051;10.48333;104;78.73389;104.4699;20.29317;40.74257;400;32.29914;188.8701;194.2941;14.12001;0.3570611
20-03-2019 17:19;2.018519;2.801563;2.338571;1111.238;2.446603;24.51748;50;1259.632;1370.276;96.45333;13260;7565.235;6839.586;10.485;104;78.75892;105.6382;20.87576;40.74257;400;32.34743;192.5017;192.0427;14.12001;0.3570611
20-03-2019 17:19;2.021346;2.78052;2.335202;1110.094;2.436623;24.52773;50;1270.934;1375.143;95.765;13205;7548.612;6816.897;10.48;104;78.73389;104.5401;21.73;40.74257;400;32.25285;186.3127;190.7624;14.12001;0.3570611
20-03-2019 17:20;2.02693;2.762503;2.343453;1088.518;2.431586;24.54963;50;1281.88;1361.761;96.52666;13230;7543.773;6855.438;10.48;104;78.79646;104.8239;21.05441;40.74257;400;32.31523;189.572;192.9684;14.12001;0.3570611
20-03-2019 17:20;2.026643;2.754481;2.357993;1109.865;2.429151;24.50262;50;1256.123;1364.92;96.36;13263.33;7557.239;6788.946;10.48;104;78.70887;104.8473;19.68447;40.74257;400;32.37332;187.2648;194.5983;14.12001;0.3570611
20-03-2019 17:20;2.029686;2.753682;2.360868;1108.629;2.42972;24.41546;50;1276.844;1358.343;96.58667;13292.5;7592.87;6852.211;10.485;104;78.77393;105.8511;20.74089;40.74257;400;32.38094;180.8331;195.7364;14.12001;0.3570611
20-03-2019 17:20;2.030924;2.748317;2.355235;1087.831;2.425409;24.38917;50;1247.15;1361.364;96.4;13280;7556.397;6825.734;10.47;104;78.6463;104.0543;20.96101;40.74257;400;32.31524;189.572;196.6084;14.12001;0.3570611
20-03-2019 17:20;2.034163;2.726302;2.347957;1102.937;2.419236;24.39323;50;1252.847;1357.687;95.64333;13180;7532.972;6875.497;10.49;104;78.73389;104.9887;21.21535;40.74257;400;32.48775;182.3209;192.4229;14.12001;0.3570611
20-03-2019 17:20;2.03909;2.745376;2.352716;1103.445;2.424923;24.37027;50;1245.197;1352.01;95.93667;13230;7520.908;6800.589;10.49;104;78.72137;105.4047;20.10707;40.74257;400;32.29913;183.9506;195.2827;14.12001;0.3570611
20-03-2019 17:21;2.036067;2.747056;2.352819;1122.24;2.428123;24.42483;50;1256.138;1337.537;95.5875;13180;7565.403;6819.421;10.48667;104;78.6463;104.9887;19.52025;40.74257;400;32.24078;174.966;197.7672;14.12001;0.3570611
20-03-2019 17:21;2.031214;2.760373;2.357135;1117.952;2.433004;24.41399;50;1250.426;1346.807;96.50333;13293.33;7581.086;6841.69;10.485;104;78.70261;104.9653;19.7725;40.74257;400;32.09985;186.5934;194.5983;14.12001;0.3570611
20-03-2019 17:21;2.028258;2.746632;2.359366;1104.875;2.428548;24.2962;50;1246.133;1350.118;96.26667;13290;7575.054;6834.115;10.47667;104;78.70887;105.8862;20.08653;40.74257;400;32.13816;183.1495;194.3537;14.12001;0.3570611
20-03-2019 17:21;2.020057;2.730859;2.362632;1108.69;2.420295;24.18584;50;1252.766;1338.911;95.8975;13225;7542.616;6857.296;10.4925;104;78.73389;105.4444;19.77802;40.74257;400;32.45468;181.6983;193.8296;14.12001;0.3570611
20-03-2019 17:21;2.018351;2.731192;2.377616;1095.781;2.416374;24.16467;50;1250.894;1351.324;96.34;13256.67;7532.691;6782.494;10.5;104;78.75892;104.7506;18.75295;40.74257;400;32.51365;183.2792;187.2356;14.12001;0.3570611
20-03-2019 17:21;2.016137;2.731469;2.382154;1088.693;2.416819;24.21779;50;1233.397;1349.828;96.44;13283.33;7590.204;6846.741;10.485;104;78.70887;104.6571;18.32498;40.74257;400;32.4958;185.33;188.0257;14.12001;0.3570611
20-03-2019 17:22;2.009295;2.721505;2.385163;1091.417;2.411762;24.31029;50;1242.857;1360.662;96.01333;13246.67;7597.639;6789.648;10.49333;104;78.79646;105.227;19.28531;40.74257;400;32.5056;187.5715;195.0711;14.12001;0.3471428
20-03-2019 17:22;2.001769;2.700947;2.388527;1070.069;2.399741;24.34728;50;1226.764;1358.297;95.8825;13225;7566.077;6840.779;10.49;104;78.72138;104.9185;19.35782;40.74257;400;32.49221;185.2995;198.7516;14.12001;0.3570611
20-03-2019 17:22;2.007011;2.70285;2.397401;1076.738;2.401476;24.35931;50;1245.279;1344.839;95.93667;13216.67;7532.411;6803.114;10.48333;104;78.70887;104.6988;19.03941;40.74257;400;32.65852;187.4357;199.2401;14.12001;0.3570611
20-03-2019 17:22;2.008718;2.749305;2.388066;1067.51;2.417822;24.34564;50;1234.54;1363.516;95.9225;13183.33;7530.867;6841.27;10.47667;104;78.73389;105.1911;20.14;40.74257;400;32.54786;183.4699;196.1357;14.12001;0.3570611
20-03-2019 17:22;2.009957;2.715899;2.383163;1073.564;2.410537;24.41279;50;1242.858;1343.969;96.665;13305;7572.389;6815.95;10.4925;104;78.80898;105.4373;19.95553;40.74257;400;32.60218;179.7391;202.9496;14.12001;0.3570611
20-03-2019 17:22;2.007274;2.703246;2.384214;1058.549;2.399342;24.60059;50;1247.15;1327.214;95.94667;13216.67;7569.163;6808.305;10.49333;104;78.70886;104.7964;19.79693;40.74257;400;32.64243;189.1814;201.7495;14.12001;0.3570611
20-03-2019 17:23;2.008255;2.742123;2.385542;1073.289;2.407767;24.80391;50;1237.161;1340.276;96.03667;13226.67;7547.56;6827.102;10.485;104;78.72137;104.1047;20.46574;40.74257;400;32.55389;180.2457;202.4801;14.12001;0.3570611
20-03-2019 17:23;2.014533;2.766858;2.387618;1078.485;2.433325;24.86205;50;1236.225;1313.802;96.01667;13230;7536.198;6867.221;10.495;104;78.74015;104.8692;20.5232;40.74257;400;32.56999;178.114;203.4223;14.12001;0.3570611
20-03-2019 17:23;2.017124;2.773238;2.389774;1077.134;2.44069;24.86927;50;1232.481;1310.933;96.1025;13227.5;7545.771;6818.475;10.49;104;78.75893;104.7537;20.70463;40.74257;400;32.51032;184.2863;205.9499;14.12001;0.3504489
20-03-2019 17:23;2.016842;2.772453;2.392302;1082.155;2.439538;24.83128;50;1218.525;1308.827;96.34;13293.33;7589.503;6779.829;10.47667;104;78.78394;105.7059;19.43735;40.74257;400;32.56999;187.155;203.4389;14.12001;0.3570611
20-03-2019 17:23;2.018831;2.767296;2.391878;1069.615;2.436213;24.73909;50;1207.945;1316.625;96.16666;13250;7579.824;6834.256;10.485;104;78.58373;104.6746;19.3266;40.74257;400;32.37157;188.1376;208.6758;14.12001;0.3504489
20-03-2019 17:23;2.021465;2.802876;2.386388;1078.828;2.450184;24.55166;50;1224.14;1309.739;95.85;13240;7548.928;6817.633;10.49;104;78.74015;106.6082;19.75456;40.81201;400;32.36755;188.6747;202.7661;14.12001;0.3570611
20-03-2019 17:24;2.02667;2.808912;2.386471;1078.645;2.459501;24.49354;50;1202.614;1303.426;96.06667;13240;7526.94;6843.935;10.485;104;78.68384;105.2735;20.23051;40.84673;400;32.37962;183.7247;200.3344;14.12001;0.3570611
20-03-2019 17:24;2.0298;2.809094;2.378872;1059.991;2.456895;24.57384;50;1217.202;1304.479;96.08;13215;7535.637;6772.956;10.49;104;78.834;106.2765;20.13564;40.84673;400;32.51995;184.2618;201.4916;14.12001;0.3570611
20-03-2019 17:24;2.030575;2.832266;2.381642;1082.292;2.469432;24.57549;50;1206.867;1307.362;96.56667;13272.5;7583.751;6838.745;10.4825;104;78.73389;104.1273;21.90635;40.84673;400;32.33133;193.7652;199.9542;14.12001;0.3570611
20-03-2019 17:24;2.029582;2.826407;2.386706;1068.528;2.469429;24.61549;50;1194.191;1312.635;96.3475;13280;7575.229;6789.438;10.4875;104;78.72138;105.653;21.98097;41.00921;400;32.22871;188.1376;201.7842;14.12001;0.3570611
20-03-2019 17:24;2.037806;2.834806;2.388786;1080.735;2.476766;24.57968;50;1196.765;1306.31;95.66333;13186.67;7538.583;6859.365;10.48667;104;78.70886;105.0162;20.69483;41.00921;400;32.09652;190.2739;199.6335;14.12001;0.3570611
20-03-2019 17:24;2.035498;2.848573;2.391447;1087.652;2.484147;24.52843;50;1209.11;1301.244;96.095;13213.33;7523.573;6787.684;10.48;104;78.75892;104.3381;20.69967;41.00921;400;32.20255;194.6303;189.7449;14.12001;0.3570611
20-03-2019 17:25;2.03721;2.813114;2.385545;1080.812;2.471398;24.54641;50;1197.08;1322.271;96.3825;13260;7535.251;6801.537;10.48;104;78.69885;105.0589;22.39266;41.00921;400;32.06258;193.7285;187.1546;14.12001;0.3504489
20-03-2019 17:25;2.038792;2.809083;2.382088;1086.793;2.463314;24.34681;50;1213.926;1300.618;96.19;13233.33;7577.86;6827.522;10.49667;104;78.80898;104.6326;22.69284;41.00921;400;32.04018;196.701;184.0683;14.12001;0.3570611
20-03-2019 17:25;2.036965;2.831331;2.376755;1079.973;2.473368;24.29836;50;1210;1302.724;96.07667;13243.33;7563.692;6809.006;10.48;104;78.68384;104.2308;22.74214;41.00921;400;32.16231;194.815;183.6716;14.12001;0.3570611
20-03-2019 17:25;2.040255;2.816885;2.37257;1080.327;2.469218;24.29874;50;1206.165;1312.955;96.07333;13220;7539.144;6822.753;10.485;104;78.78394;105.0156;21.639;41.00921;400;32.23475;196.7773;183.9923;14.12001;0.3471428
20-03-2019 17:25;2.037498;2.808643;2.368508;1067.887;2.459799;24.15239;50;1211.037;1329.808;96.005;13217.5;7531.253;6819.211;10.4825;104;78.73389;105.0187;21.33188;41.00921;400;32.26493;195.4742;186.0561;14.12001;0.3570611
20-03-2019 17:25;2.033453;2.80048;2.372734;1067.124;2.455642;24.13979;50;1207.579;1340.902;96.28;13270;7573.371;6833.134;10.485;104;78.80898;105.3722;21.4659;41.00921;400;32.2267;194.1192;187.0802;14.12001;0.3471428
20-03-2019 17:26;2.033249;2.807765;2.373656;1072.305;2.456031;24.13078;50;1198.118;1329.824;95.69;13225;7580.245;6769.167;10.495;104;78.73389;105.1034;21.75208;41.00921;400;32.41357;195.3277;188.4357;14.12001;0.3570611
20-03-2019 17:26;2.032052;2.83528;2.370171;1074.266;2.468396;24.09102;50;1215.564;1322.534;96.08;13230;7564.604;6817.738;10.49;104;78.834;104.3712;20.03285;41.00921;400;32.39432;189.073;194.5264;14.12001;0.3570611
20-03-2019 17:26;2.031028;2.824368;2.369774;1066.422;2.467098;24.37786;50;1197.467;1349.905;96.37334;13245;7520.627;6812.513;10.485;104;78.75892;104.2715;19.30248;41.00921;400;32.40377;188.4489;202.0999;14.12001;0.3570611
20-03-2019 17:26;2.032085;2.820335;2.37509;1067.826;2.465013;24.56531;50;1214.679;1334.737;96.43;13260;7528.483;6834.116;10.482;104;78.834;105.302;19.56376;41.00921;400;32.30718;188.4489;200.2452;14.12001;0.3570611
20-03-2019 17:26;2.031075;2.832878;2.376404;1078.782;2.467991;24.40085;50;1228.583;1323.003;96.2;13245;7540.546;6764.539;10.49;104;78.73389;104.5838;19.73338;41.00921;400;32.36352;178.1369;196.2877;14.12001;0.3471428
20-03-2019 17:26;2.031838;2.825422;2.369893;1083.833;2.468439;24.26452;50;1216.968;1321.218;96.135;13245;7580.069;6803.956;10.485;104;78.74015;104.3285;20.40773;41.00921;400;32.49972;174.5144;197.4722;14.12001;0.3570611
20-03-2019 17:27;2.025911;2.823692;2.363712;1061.067;2.463252;24.22118;50;1215.915;1324.071;95.51666;13162.5;7532.27;6816.16;10.495;104;78.75892;105.0172;20.79053;41.00921;400;32.32328;174.9905;197.2168;14.12001;0.3570611
20-03-2019 17:27;2.021904;2.817904;2.363948;1061.891;2.461519;24.32491;50;1211.566;1335.851;96.31;13243.33;7527.501;6851.931;10.4775;104;78.6463;104.7845;20.38373;41.00921;400;32.38137;174.1772;195.3587;14.12001;0.3570611
20-03-2019 17:27;2.019267;2.788381;2.361105;1072.526;2.446634;24.40355;50;1214.313;1320.691;95.9475;13235;7513.789;6802.168;10.495;104;78.75892;104.1555;20.96229;41.00921;400;32.22766;180.1602;194.5958;14.12001;0.3471428
20-03-2019 17:27;2.017238;2.774535;2.359827;1057.145;2.435162;24.38088;50;1217.304;1317.677;96.64667;13285;7543.352;6761.873;10.48667;104;78.65881;104.4699;20.58167;41.00921;400;32.28304;193.4173;190.2012;14.12001;0.3504489
20-03-2019 17:27;2.016228;2.771957;2.361597;1081.788;2.433179;24.29491;50;1209.532;1310.872;96.43333;13290;7578.842;6821.351;10.49;104;78.70886;106.3233;20.06389;41.00921;400;32.39747;194.3999;192.0427;14.12001;0.3504489
20-03-2019 17:27;2.015018;2.74052;2.367966;1076.368;2.421887;24.14338;50;1207.919;1315.633;95.80666;13216.67;7553.312;6810.97;10.47;104;78.834;105.0134;20.54521;41.00921;400;32.51365;189.4316;191.5104;14.12001;0.3570611
20-03-2019 17:28;2.011179;2.697781;2.377713;1074.266;2.398503;23.90783;50;1204.761;1288.472;96.3;13237.5;7526.834;6833.309;10.49;104;78.75892;104.8768;20.93288;41.00921;400;32.54786;192.1904;192.8477;14.12001;0.3570611
20-03-2019 17:28;2.008335;2.685707;2.379865;1080.735;2.388625;23.81285;50;1201.953;1290.44;96.30334;13246.67;7525.256;6759.91;10.4825;104;78.68384;105.0355;21.84835;41.00921;400;32.5378;179.9893;197.3688;14.12001;0.3570611
20-03-2019 17:28;2.006202;2.670875;2.383408;1096.017;2.384643;23.74951;50;1200.926;1298.787;96.20667;13280;7573.652;6820.509;10.48333;104;78.62753;105.2117;21.54844;41.00921;400;32.43946;184.0558;197.9176;14.12001;0.3570611
20-03-2019 17:28;2.006617;2.641485;2.379213;1101.396;2.375898;23.68975;50;1205.463;1301.156;96.3575;13282;7562.079;6788.491;10.4825;104;78.68384;104.4658;22.07784;41.00921;400;32.33133;182.3209;193.0213;14.12001;0.3570611
20-03-2019 17:28;2.009486;2.612495;2.378923;1093.912;2.358995;23.63512;50;1199.807;1318.38;95.71333;13206.67;7531.709;6824.857;10.48;104;78.73389;105.4424;20.66499;41.00921;400;32.45556;179.3774;193.9734;14.12001;0.3570611
20-03-2019 17:28;2.008847;2.601815;2.375821;1111.223;2.34837;23.50798;50;1203.448;1316.548;96.28;13225;7517.541;6778.847;10.48;104;78.68384;105.2562;20.25414;41.00921;400;32.33133;178.5855;191.4343;14.12001;0.3570611
20-03-2019 17:29;2.006323;2.608023;2.368586;1099.657;2.349724;23.47489;50;1207.568;1311.639;96.42;13273.33;7513.894;6815.739;10.47667;104;78.74015;104.9249;21.28383;41.00921;400;32.30088;180.0549;192.7403;14.12001;0.3570611
20-03-2019 17:29;2.006589;2.609833;2.360228;1077.44;2.35024;23.62244;50;1204.898;1319.081;96.2025;13232.5;7553.347;6785.86;10.48667;104;78.72137;104.419;21.15115;41.00921;400;32.25889;178.3047;191.8559;14.12001;0.3570611
20-03-2019 17:29;2.005796;2.618835;2.361689;1086.152;2.352283;23.63296;50;1208.596;1335.5;95.95333;13190;7549.384;6785.86;10.48667;104;78.78394;105.0304;20.9023;41.00921;400;32.2267;180.2701;189.0308;14.12001;0.3570611
20-03-2019 17:29;2.015661;2.630543;2.364053;1086.004;2.362426;23.6693;50;1224.216;1324.056;95.59;13210;7511.649;6801.01;10.49;104;78.70886;104.4747;21.14449;41.00921;400;32.16231;188.6519;186.8554;14.12001;0.3504489
20-03-2019 17:29;2.016255;2.636982;2.366147;1091.478;2.367578;23.70516;50;1221.983;1329.789;95.5225;13145;7508.143;6806.586;10.46;104;78.70886;106.009;22.26077;41.00921;400;32.20255;173.5561;185.0866;14.12001;0.3570611
20-03-2019 17:29;2.014871;2.658832;2.365038;1090.425;2.375272;23.73993;50;1205.137;1332.616;95.52333;13143.33;7545.982;6818.405;10.48;104;78.79646;105.007;21.44732;41.00921;400;32.27499;180.441;182.8946;14.12001;0.3570611
20-03-2019 17:30;2.016375;2.673642;2.36547;1096.895;2.38601;23.8365;50;1210;1320.836;95.41;13166.67;7567.479;6754.158;10.47667;104;78.66507;105.0365;22.37007;41.00921;400;32.36352;179.7086;183.4269;14.12001;0.3570611
20-03-2019 17:30;2.013529;2.691012;2.36463;1079.217;2.389096;23.91664;50;1198.871;1300.057;95.88;13196.67;7558.222;6805.359;10.4925;104;78.84901;105.6199;20.9247;41.00921;400;32.24279;177.1893;184.7444;14.12001;0.3570611
20-03-2019 17:30;2.015467;2.715198;2.365295;1085.725;2.403067;23.96537;50;1213.926;1319.783;95.8325;13197.5;7527.15;6797.749;10.48;104;78.63378;105.1341;19.41917;41.00921;400;32.27097;179.4278;189.1333;14.12001;0.3570611
20-03-2019 17:30;2.015329;2.750611;2.361801;1100.755;2.426969;24.06968;50;1215.33;1321.187;95.63;13193.33;7519.786;6819.667;10.47667;104;78.65881;105.2277;19.5062;41.00921;400;32.29949;185.0187;186.0156;14.12001;0.3504489
20-03-2019 17:30;2.012536;2.807191;2.357575;1090.581;2.448523;24.17867;50;1219.928;1323.857;96.08667;13246.67;7529.464;6752.194;10.49333;104;78.75892;104.464;18.14245;41.00921;400;32.26869;181.886;182.0582;14.12001;0.3504489
20-03-2019 17:30;2.019432;2.828331;2.350685;1081.369;2.458165;24.16984;50;1213.926;1327.375;96.2225;13272.5;7579.228;6791.647;10.485;104;78.77769;105.537;19.39557;41.00921;400;32.33133;177.1511;182.0734;14.12001;0.3570611
20-03-2019 17:31;2.020831;2.831893;2.354637;1091.609;2.464523;24.08793;50;1218.606;1327.626;95.65667;13206.67;7550.787;6806.061;10.48667;104;78.75892;104.2308;19.76261;41.00921;400;32.36353;177.7432;180.5109;14.12001;0.3570611
20-03-2019 17:31;2.022291;2.86229;2.34835;1087.968;2.484616;24.22726;50;1226.764;1313.817;95.93;13210;7522.731;6842.532;10.49333;104;78.78394;105.2511;19.72265;41.00921;400;32.33938;174.5693;184.508;14.12001;0.3504489
20-03-2019 17:31;2.022405;2.906119;2.344877;1089.963;2.499186;24.38634;50;1211.353;1310.54;95.8;13193.33;7519.505;6769.167;10.49;104;78.75892;105.3323;19.11207;41.00921;400;32.18645;174.406;187.0835;14.12001;0.3570611
20-03-2019 17:31;2.021918;2.920021;2.351968;1091.478;2.502741;24.37886;50;1212.807;1318.029;95.68;13167.5;7513.578;6777.023;10.49667;104;78.68384;104.5106;19.51308;41.00921;400;32.10798;177.2915;186.6859;14.12001;0.3570611
20-03-2019 17:31;2.020408;2.920363;2.360141;1096.895;2.509144;24.37484;50;1199.807;1329.046;96.12334;13226.67;7557.8;6812.653;10.4825;104;78.63379;104.2542;19.83755;41.00921;400;32.2106;178.4207;181.754;14.12001;0.3570611
20-03-2019 17:31;2.020494;2.914788;2.369148;1107.771;2.505907;24.47751;50;1209.949;1303.502;95.55334;13197.5;7527.501;6791.612;10.48;104;78.72137;106.0479;19.72097;41.00921;400;32.33133;177.3816;181.2085;14.12001;0.3570611
20-03-2019 17:32;2.015553;2.911336;2.381916;1109.133;2.505629;24.4523;50;1211.872;1321.481;95.99;13210;7518.418;6821.736;10.49333;104;78.75892;104.9897;18.29095;41.00921;400;32.29511;174.5693;176.7155;14.12001;0.3570611
20-03-2019 17:32;2.012665;2.914343;2.389496;1113.619;2.503813;24.34735;50;1214.394;1316.976;95.58;13170;7508.424;6770.29;10.4875;104;78.75892;105.536;18.25894;41.00921;400;32.2106;177.2671;182.3839;14.12001;0.3504489
20-03-2019 17:32;2.017894;2.910888;2.384608;1105.028;2.506376;24.32071;50;1211.119;1314.092;95.98666;13230;7544.088;6811.952;10.47667;104;78.66507;104.9887;18.97384;41.00921;400;32.11227;176.5652;187.7216;14.12001;0.3570611
20-03-2019 17:32;2.018863;2.905364;2.376647;1096.441;2.503642;24.25905;50;1210.651;1318.849;95.69334;13225;7556.397;6754.158;10.49;104;78.75892;105.4612;18.32306;41.00921;400;32.13732;177.0611;179.8993;14.12001;0.3471428
20-03-2019 17:32;2.025263;2.908269;2.382124;1119.356;2.506649;24.17604;50;1218.708;1323.781;95.4525;13162.5;7538.302;6803.535;10.48;104;78.70887;105.8452;18.55791;41.00921;400;32.16231;176.5896;179.205;14.12001;0.3570611
